pitcher,pitch_type,release_speed,pfx_z,pfx_x,release_spin_rate,spin_axis,release_pos_x,release_pos_z,release_extension,plate_z,plate_x,stand
660271,FC,89.5,0.33,0.41,2412,139,-2.19,5.83,6.8,3.57,-0.58,L
660271,FC,86.1,0.37,0.45,2447,122,-2.13,5.86,6.9,2.75,-1.29,R
660271,FC,84.5,0.28,0.37,2274,154,-2.16,5.9,6.5,2.42,-0.21,R
660271,FS,90.1,0.71,-0.91,1931,209,-2.09,5.7,6.9,2.19,1.53,R
660271,FF,94.7,1.26,-0.48,2118,220,-1.87,5.99,7,1.3,-0.2,R
660271,FF,94.7,1.01,0.03,2122,206,-2.14,5.76,7,2.2,0.17,R
660271,FF,93.7,1.18,-0.15,2117,214,-2.03,6.04,6.9,0.9,1.32,R
660271,CU,69,-1.18,1.17,2355,34,-1.75,6.45,6.4,1.14,1.27,R
660271,FF,96.4,0.97,0.11,2305,209,-2.23,5.77,7,2.24,0.02,R
660271,ST,83.1,0.21,1.28,2478,64,-2.4,5.57,6.9,0.93,0.57,R
660271,FF,97.7,0.82,-0.15,2478,205,-2.02,5.77,7,1.22,2.39,R
660271,ST,86.2,0.83,0.96,2590,76,-2.29,5.58,7,1.31,0.88,R
660271,FC,88.1,-0.16,0.46,2558,79,-2.03,6.13,6.9,1.3,0.05,R
660271,FF,94,1.29,-0.19,2233,219,-2.01,5.94,6.9,1.89,0.12,R
660271,ST,78.8,0.27,1.54,2394,67,-2.26,5.75,7,0.67,1.45,R
660271,CU,73.6,-1.23,0.88,2435,36,-1.56,6.54,6.5,0.86,1.73,R
660271,FF,93.1,1.29,-0.05,2204,211,-1.91,6.04,6.9,2.65,0.56,R
660271,FC,90,0.15,0.41,2452,111,-2.45,5.6,7,2.12,-0.3,L
660271,FS,85.6,0.15,-0.54,1206,239,-1.98,6.16,6.7,2.72,-1.05,L
660271,FF,96.5,0.83,-0.07,2294,190,-2.21,5.73,7,4.35,0.48,L
660271,FC,86.6,-0.31,0.44,2590,72,-2.11,6.12,6.9,1.18,-0.57,L
660271,FF,97.4,0.83,-0.08,2323,205,-2.1,5.81,7,4.67,-0.32,L
660271,FC,84.5,-0.16,0.41,2428,78,-1.96,6.25,6.6,2.7,-1.03,L
660271,FC,89.9,0.37,0.45,2231,167,-2.09,5.71,7.1,3.01,-0.15,L
660271,FF,96.2,0.99,-0.26,2232,215,-2.24,5.75,7,2.62,-0.26,R
660271,FF,95.6,1.35,-0.15,2266,208,-2.01,5.86,7,3.81,-0.58,R
660271,FF,95.8,1.32,-0.23,2340,213,-2.01,5.81,7.1,2.31,0.32,R
660271,SI,92.7,0.54,-1.28,2012,210,-2.09,5.65,7.1,1.33,0.74,R
660271,FC,91.5,0.62,0.35,2468,167,-2.3,5.66,7,2.61,0.11,L
660271,FC,89.1,0.73,0.27,2383,162,-2.35,5.72,7,3.3,-0.37,L
660271,ST,81.8,0.72,0.76,2273,74,-2.28,5.73,6.7,1.35,-0.06,L
660271,ST,85.3,0.55,1.22,2647,74,-2.42,5.48,6.9,1.73,0.69,R
660271,ST,85.5,0.34,1.42,2674,71,-2.45,5.53,6.9,3.8,-0.59,R
660271,FF,97.5,0.7,0.01,2397,195,-2.13,5.67,6.9,2.99,-0.27,R
660271,FS,87.8,0.35,-0.75,1148,238,-1.78,6.17,6.9,2.88,-0.72,R
660271,FF,96.8,0.65,-0.12,2306,193,-2.34,5.6,7,4.14,-0.42,R
660271,FF,97.6,0.95,0.05,2265,206,-2.11,5.67,7,3.53,-0.03,R
660271,FF,97.8,0.97,0.07,2352,211,-2,5.84,6.9,3.23,0.8,R
660271,FF,97.1,0.69,-0.2,2241,206,-2.24,5.7,6.9,2.79,-0.55,R
660271,FF,98.2,1.05,-0.1,2161,213,-2.29,5.67,7.1,3.32,0.14,L
660271,ST,88.3,0.41,1.16,2581,73,-2.61,5.45,6.9,2.31,0.3,L
660271,FS,87.5,0.01,-0.41,1136,253,-1.73,6.19,6.8,2.67,-0.89,L
660271,FF,97.6,0.88,0.04,2272,207,-2.4,5.56,6.8,2.47,0.07,L
660271,FF,97,0.96,0,2393,194,-2.28,5.57,7,2.2,0.93,L
660271,FF,96.8,1.04,-0.31,2315,212,-2.12,5.71,7,2.17,0.5,L
660271,FC,91,0.47,0.31,2502,134,-2.28,5.55,7,1.05,0.49,L
660271,ST,84.4,0.69,0.64,2487,71,-2.24,5.72,6.8,1.9,0.87,R
660271,ST,83,0.6,1.07,2406,77,-2.38,5.76,6.9,2.43,0.12,R
660271,ST,81.9,0.65,1.1,2257,76,-2.23,5.69,7,1.41,1.07,R
660271,FS,87.9,-0.19,-0.51,1128,245,-1.76,6.27,6.8,1.08,0.4,R
660271,ST,84.6,0.47,1.15,2579,71,-2.22,5.74,6.9,2.98,1,R
660271,FS,86.9,-0.07,-0.51,1499,245,-1.55,6.42,6.7,-0.08,1.76,R
660271,FS,85.6,-0.12,-0.46,1402,236,-1.67,6.3,6.9,1.32,0.04,R
660271,ST,82.7,0.52,1.23,2331,72,-2.24,5.76,6.7,2.53,0.56,R
660271,FS,86.8,0.28,-0.38,963,240,-1.62,6.21,7.1,0.83,0.88,R
660271,FF,97.6,1.26,0.05,2416,197,-1.97,5.91,6.9,2.47,0.64,R
660271,FF,96.4,0.99,-0.48,2200,214,-1.97,5.88,7.1,2.41,0.12,R
660271,ST,85.7,0.58,1.08,2606,82,-2.48,5.62,6.8,1.5,0.21,R
660271,FS,86.7,0.62,-0.08,847,247,-1.68,6.21,6.9,4.91,-1.05,R
660271,FC,84.2,-0.04,0.29,2341,72,-1.88,6.13,6.7,2.13,-0.33,R
660271,ST,81.9,0.39,1.23,2387,69,-2.24,5.7,6.8,2.3,-0.01,R
660271,FF,95.2,1.19,-0.17,2340,210,-2.21,5.72,7.1,1.7,0.18,L
660271,FC,88.8,0.63,0.23,2435,166,-2.2,5.69,7,1.35,0.95,L
660271,FF,94.5,1.21,-0.68,2227,212,-2.16,5.61,6.9,1.98,-0.29,R
660271,FF,96,1.05,-0.54,2164,207,-2.13,5.56,7,1.48,0.66,R
660271,ST,83.5,0.5,0.85,2445,76,-2.41,5.52,7,3.69,-0.72,R
660271,FF,98.5,1.11,-0.65,2155,220,-2.22,5.65,7,3.66,-0.3,L
660271,FC,88.6,0.24,-0.07,2448,129,-2.12,5.87,6.7,1.32,0.42,L
660271,FC,89.5,0.4,0.32,2409,175,-2.36,5.5,6.9,1.48,0.52,L
660271,FF,96.2,1.09,-0.65,2194,218,-2.35,5.58,6.8,2.33,-0.8,L
660271,FC,89,0.51,0.07,2327,171,-2.29,5.63,7,2.37,1.3,L
660271,FF,96.8,1.06,-0.46,2195,216,-2.21,5.58,6.7,2.29,0.3,L
660271,FF,99.6,1.42,-0.39,2285,220,-1.97,5.8,6.8,3.16,0.55,R
660271,FF,97.9,1.36,-0.42,2311,209,-2.15,5.67,7,3.64,-0.77,R
660271,ST,83.4,0.29,1.29,2565,70,-2.4,5.54,7,2.38,-0.16,R
660271,FF,96.6,1.2,-0.22,2131,211,-2.06,5.59,7.1,3.01,0.72,L
660271,FC,90.9,0.55,0.38,2425,131,-2.24,5.58,6.9,3.92,0.19,L
660271,FS,86.4,0.43,-0.82,1113,224,-1.6,6.2,6.8,3.16,-0.9,R
660271,FC,85.8,-0.16,0.58,2595,75,-2.01,5.94,6.6,3.25,-0.66,R
660271,FF,97.9,1.03,-0.48,2179,204,-2.03,5.64,6.9,3.9,-0.33,R
660271,CU,76.6,-1.42,0.89,2491,37,-1.71,6.31,6.7,5.2,-2.08,R
660271,FF,98,1.19,-0.73,2357,214,-2.12,5.73,6.7,2.93,-0.83,R
660271,ST,84,-0.08,1.58,2773,64,-2.51,5.36,7,2.45,0.15,R
660271,FF,98.5,1.37,-0.64,2322,221,-2.01,5.71,6.9,2.32,-0.23,R
660271,FF,97.7,1.26,-0.64,2167,204,-1.96,5.7,7,2.5,-0.1,R
660271,FF,97.4,1.13,-0.37,2142,212,-2.19,5.62,7,3.4,-0.68,L
660271,FS,86.7,0.3,-0.51,1004,231,-1.82,6.09,7.1,3.17,-0.92,L
660271,FC,89.4,0.68,0.19,2339,175,-2.29,5.57,6.9,1.8,0.58,L
660271,FC,87.8,0.61,0.2,2247,167,-2.24,5.64,7,3.1,-0.74,L
660271,FF,92.4,1.36,-0.46,2006,214,-2.15,5.79,6.8,3.59,0.37,R
660271,FS,89.2,1.22,-0.57,1965,211,-2.08,5.95,7,2.65,-0.32,R
660271,FF,92.8,0.94,-0.36,1974,217,-2.07,5.77,7.1,1.63,1.36,R
660271,FC,84.6,0.42,0.24,2150,174,-2.26,5.75,6.8,3.99,-0.63,R
660271,FF,92.5,1.27,-0.5,1967,217,-1.79,5.92,7.2,1.05,1.5,R
660271,FF,97.8,0.95,-0.2,2240,211,-2.25,5.58,6.8,2.68,0.22,L
660271,FF,97.6,1.1,-0.78,2133,223,-2.25,5.61,7.1,3.26,-0.22,L
660271,FS,94.8,0.42,-1.09,1672,233,-2.15,5.56,7.2,2.49,0.04,R
660271,FF,97.9,1.08,-0.54,2291,213,-2.23,5.61,6.9,2.04,0.23,L
660271,FC,90.8,0.29,0.33,2343,140,-2.31,5.64,7,3.26,-0.27,L
660271,FC,89.4,0.52,0.16,2293,160,-2.35,5.52,7.1,1.56,1.31,L
660271,FF,95.6,1.45,-0.82,2225,219,-2.04,5.68,7.1,-0.24,0.1,L
660271,FC,90.9,0.64,0.2,2424,157,-2.33,5.58,7,2.57,0.7,L
660271,FC,87.4,0.65,0.13,2300,149,-2.35,5.63,6.9,2.86,-0.18,L
660271,ST,84.4,0.27,1.28,2672,69,-2.47,5.46,6.9,1.15,1,R
660271,FF,98,0.96,-0.39,2317,212,-2.3,5.59,6.9,2.91,0.65,R
660271,ST,85.1,0.4,1.31,2639,70,-2.55,5.45,7,3.07,0.22,R
660271,FF,96.6,0.65,-0.29,2171,201,-2.25,5.65,7,3.4,0.2,R
660271,FF,97.9,1.19,-0.58,2227,221,-2.24,5.68,6.9,2.09,0.34,R
660271,ST,84,0.28,0.94,2442,76,-2.37,5.52,6.8,3.31,-0.25,R
660271,FF,97.4,0.81,-0.32,2250,210,-2.39,5.52,7.1,3.64,-0.5,L
660271,FC,91,0.91,-0.11,2414,171,-2.35,5.49,7,1.72,0.4,L
660271,FF,92.9,1.44,-0.58,2185,208,-2.11,5.83,7.2,1.94,0.79,L
660271,FF,97.4,1.44,-0.6,2269,207,-2.21,5.67,7.2,2.77,1.11,L
660271,FC,91.2,0.54,0.23,2476,145,-2.41,5.5,7,1.78,1.16,L
660271,FF,98.8,1.1,-0.74,2124,213,-2.14,5.68,7.1,0.74,1.02,L
660271,FC,87.2,-0.19,0.37,2515,88,-2.18,5.86,6.9,2.89,-0.68,R
660271,FF,98,1.23,-0.48,2317,221,-2.18,5.74,7.1,2.14,0.16,R
660271,FC,92.4,0.65,0.01,2442,138,-2.38,5.57,6.8,2.59,0.14,L
660271,FF,97.1,1.31,-0.8,2219,209,-2.22,5.7,7,2.65,-0.09,L
660271,FC,89.7,0.29,0.14,2474,102,-2.13,5.9,6.9,1.61,0.58,R
660271,FF,98.3,1.22,-0.52,2388,212,-2.12,5.76,7,2.45,0.56,R
660271,ST,86.3,0.35,1.55,2737,57,-2.44,5.5,7.3,2.22,1.47,R
660271,FF,97.1,1.34,-0.59,2249,208,-2.07,5.79,7.1,2.31,0.67,R
660271,FF,94.7,1.27,-0.75,2169,218,-2.03,5.88,7,3.28,-0.98,R
660271,ST,82.3,0.62,0.78,2375,78,-2.23,5.69,7,1.89,1.23,R
660271,FC,85.4,-0.21,0.16,2391,76,-2.19,6.04,6.8,2.29,-0.32,L
660271,FF,95.6,1.22,-0.34,2078,210,-2,5.77,7,2.74,0.87,L
660271,FF,97.9,1.2,-0.8,2356,217,-2.2,5.75,7.2,2.5,-0.62,R
660271,ST,85,0.46,0.91,2497,71,-2.35,5.54,7.1,1.96,0.87,R
660271,FF,100.3,1.34,-0.82,2478,221,-2.18,5.64,6.9,2.57,0.63,L
660271,FF,98.4,1.17,-0.89,2289,214,-2.22,5.73,7,2.15,-0.88,L
660271,FF,96.3,1.2,-0.88,2261,217,-2.14,5.77,6.8,2.19,-0.47,L
660271,FC,86.1,-0.58,0.22,2532,74,-1.84,6.16,6.9,2.23,0.18,L
660271,FC,83.9,-0.11,0.39,2465,63,-1.93,5.97,6.9,1.81,-0.74,L
660271,FC,90.1,0.58,0.15,2367,202,-2.32,5.61,6.9,2.01,1,L
660271,FF,97.6,1.05,-0.23,2247,153,-2.15,5.66,7,2.52,0.65,R
660271,FF,96.7,1.17,-0.62,2252,220,-2.06,5.75,7.1,1.75,0.05,R
660271,FC,84.9,0.05,-0.03,2299,71,-1.93,6.05,6.9,3.46,0.2,R
660271,ST,81.3,0.25,1.01,2358,77,-2.38,5.59,7,3.5,-0.47,R
660271,FC,85,-0.44,0.44,2551,70,-2.19,5.94,6.8,2.05,-0.36,L
660271,FF,98.9,1.19,-0.72,2429,208,-2.29,5.7,7,2.17,0.82,L
660271,FC,89.9,0.53,0.2,2312,188,-2.25,5.6,7,1.85,0.64,L
660271,FC,87.3,0.52,0.16,2249,179,-2.28,5.65,7.1,2.1,1.12,L
660271,FC,91,0.41,0.3,2368,137,-2.29,5.64,7.1,3.71,0.29,L
660271,CU,72.9,-0.89,0.76,2359,45,-1.75,6.19,7.3,1.03,1.3,L
660271,FF,99.3,1.27,-0.42,2353,216,-2.1,5.77,7.1,2.68,0.59,R
660271,FC,86.2,-0.12,0.35,2455,80,-2.11,6.02,7,1.94,0.58,R
660271,FF,95.6,1.11,-0.59,2217,206,-1.94,5.76,7,2.93,0,R
660271,FC,87.3,0.11,0.2,2490,102,-2.19,5.93,7,1.89,-0.44,L
660271,FC,87.2,-0.09,0.27,2427,91,-1.87,6.08,7.1,1.75,1.36,L
660271,FF,97.4,1.3,-0.64,2177,226,-2,5.87,7,3.62,0.5,L
660271,FC,80.4,0.31,0.33,2244,80,-2.27,5.73,7,2.1,-0.5,L
660271,FF,98.5,1.26,-0.3,2244,218,-1.95,5.88,6.9,2.69,0.48,R
660271,FC,87,0.19,0.24,2328,127,-1.87,6.02,7,1.21,-0.18,R
660271,FF,94,1.47,-0.75,2086,220,-1.85,5.87,7.1,2.61,0.13,R
660271,FC,88.1,-0.06,0.44,2439,89,-2.16,5.82,7,0.95,-0.15,L
660271,FF,97.5,1.16,-0.49,2150,215,-1.97,5.57,7,0.94,1.32,L
660271,FC,89.6,0.61,0.22,2365,171,-2.34,5.48,7.1,2.05,-0.15,L
660271,FF,96.6,1.38,-0.7,2249,212,-2.06,5.7,7.1,3.17,-1.14,L
660271,FC,89.6,0.56,0.35,2388,107,-2.29,5.6,7,2.07,1.38,L
660271,FF,96.1,1.31,-0.52,2159,210,-2.02,5.72,7,2.15,0.47,L
660271,ST,84.4,0.88,0.69,2452,84,-2.38,5.52,7.2,2.85,0.1,R
660271,FF,97.4,1.25,-0.64,2308,214,-1.93,5.74,7.2,1.13,0.44,R
660271,ST,84.8,0.71,0.68,2317,67,-2.33,5.49,7.2,2.17,1,R
660271,FF,95.8,0.93,-0.21,2156,213,-2.28,5.64,6.8,1.99,0.08,L
660271,ST,79.2,-0.13,1.31,2398,64,-2.45,5.57,6.4,0.46,0.83,L
660271,FF,96.7,1.12,-0.37,2181,205,-2.25,5.6,6.9,2.07,0.83,L
660271,ST,76.8,0.23,1.25,2359,77,-2.32,5.75,6.1,2.42,-0.38,L
660271,FC,80.4,-0.04,0.4,2190,104,-1.98,6.25,6.5,3.68,-1.91,L
660271,FF,95.1,0.87,0.02,2164,211,-2.4,5.57,7.1,2.17,0.99,L
660271,CU,72.5,-1.01,1.13,2258,44,-1.9,6.27,6.5,4.34,-1.1,L
660271,ST,86.5,0.14,1.46,2617,67,-2.53,5.47,7,2.3,0.85,R
660271,CU,79.8,-1.16,0.82,2475,42,-1.8,6.26,6.5,3.46,-0.62,R
660271,FF,97.3,1.12,-0.26,2157,209,-2.12,5.68,6.8,2.95,-0.15,R
660271,FF,97.5,1,0.01,2282,212,-2.2,5.65,7,1.51,1.53,R
660271,ST,84.7,0.66,0.88,2377,70,-2.4,5.44,7.3,2.49,1,R
660271,FF,95.2,1.21,-0.15,2254,214,-2.27,5.6,6.9,2.44,0.32,L
660271,ST,83.2,0.4,1.3,2413,74,-2.54,5.54,6.6,2.46,-1.59,L
660271,FF,97.1,1.07,-0.08,2332,218,-2.12,5.7,6.9,3.79,-0.21,L
660271,FC,91.1,0.46,0.33,2447,154,-2.47,5.52,7.1,2.74,0.04,L
660271,FC,91.3,0.44,0.43,2394,154,-2.18,5.61,7.1,3.54,-0.1,L
660271,FF,99.2,1.34,-0.45,2219,213,-2.1,5.76,6.7,2.44,-0.15,R
660271,ST,86.5,0.28,1.37,2449,58,-2.41,5.56,6.6,2.14,0.26,R
660271,FF,96.5,1.36,-0.23,2134,211,-1.97,5.8,6.8,2.52,-0.18,R
660271,FF,94.5,1.49,-0.22,2224,210,-1.92,5.85,7.2,1.98,0.85,R
660271,ST,86.9,0.23,1.14,2597,75,-2.67,5.4,7,2.9,-0.3,L
660271,FC,89.3,0.36,0.28,2441,184,-2.32,5.53,7.1,2.99,-0.43,L
660271,FF,96.8,0.98,-0.26,2136,217,-2.45,5.57,7.2,3.01,-0.95,L
660271,FC,90,0.29,0.26,2333,191,-2.29,5.5,7,1.49,1.48,L
660271,FC,88.7,0.23,0.4,2361,158,-2.31,5.48,7.2,2.1,0.42,L
660271,ST,81.9,0.12,0.97,2334,66,-2.39,5.53,7.1,0.93,0.06,L
660271,ST,88,0.5,0.8,2522,66,-2.57,5.47,7,2.65,0.2,L
660271,FC,92,0.51,0.35,2438,171,-2.52,5.49,6.6,3.26,-0.19,L
660271,ST,80.7,0.12,1.66,2428,67,-2.37,5.64,6.6,2.6,-0.19,L
660271,ST,83.7,0.22,1.53,2398,78,-2.61,5.49,6.8,3.48,-1.49,L
660271,ST,86.3,0.34,1.52,2453,73,-2.53,5.54,6.8,2.96,-0.73,L
660271,FF,97.7,0.84,0.1,2388,205,-2.53,5.59,6.5,3.85,-0.76,L
660271,FC,87.6,-0.24,0.33,2443,80,-2.09,6.06,6.7,1.69,-0.35,L
660271,FF,96.7,1.18,-0.08,2350,222,-2.21,5.66,6.8,2.11,0.45,L
660271,FC,81.4,-0.23,0.43,2342,69,-2.13,6.14,6.6,2.93,-1.72,L
660271,ST,82.1,0.44,0.86,2223,72,-2.4,5.64,7.2,1.72,-0.7,L
660271,FF,97.6,1.25,-0.23,2322,211,-2.18,5.64,7,2.81,0.54,L
660271,FC,93.3,0.44,0.23,2467,176,-2.41,5.46,7.2,1.91,0.63,L
660271,FF,99.6,1.1,-0.15,2250,215,-2.3,5.53,6.9,3.16,-0.25,L
660271,FF,99,1.28,-0.4,2343,211,-2.22,5.75,6.9,2.32,-0.21,R
660271,FF,98.6,0.98,-0.02,2259,208,-2.17,5.74,7.3,2.43,1.96,R
660271,ST,84.3,0.12,1.39,2621,64,-2.65,5.5,7.6,1.88,0.15,R
660271,CU,79.4,-1.15,0.95,2598,43,-2.08,6.2,6.6,2.55,-0.22,L
660271,FF,97.6,0.78,0,2266,208,-2.44,5.6,7,2.22,0.92,L
660271,CU,81.3,-1.14,0.94,2636,42,-1.87,6.19,6.4,0.58,-0.32,L
660271,ST,86.7,0.65,1,2364,63,-2.45,5.48,7.3,1.15,0.47,L
660271,FF,97.7,1.43,-0.25,2332,221,-2.13,5.64,7,2.55,0.38,L
660271,FF,97.1,0.76,-0.14,2328,208,-2.17,5.57,7.2,2.02,1.81,L
660271,ST,84,0.24,0.82,2366,65,-2.34,5.57,6.5,1.66,-0.44,L
660271,CU,78.8,-0.96,1.05,2519,43,-1.88,6.19,6.6,2.21,0.47,L
660271,CU,78.7,-1.34,0.82,2527,41,-1.71,6.22,6.7,2.65,0.41,R
660271,FF,98.6,0.95,-0.16,2209,205,-2.21,5.6,6.8,2.41,-0.26,R
660271,ST,86.6,0.25,1.14,2598,63,-2.54,5.43,6.8,1.74,0.01,R
660271,FF,99.2,1.16,-0.11,2332,213,-2.11,5.76,6.8,4.15,0.46,R
660271,ST,84.2,0.36,1.23,2565,61,-2.31,5.59,6.8,1.92,0.39,R
660271,FC,89.3,0.49,0.17,2239,171,-2.25,5.71,6.7,2.43,0.21,R
660271,FC,90.4,0.6,0.41,2311,204,-2.3,5.62,6.9,2.32,0.5,L
660271,ST,83.8,0.37,0.95,2415,78,-2.38,5.65,6.9,2.31,-1.44,L
660271,FF,98.4,1.14,-0.4,2363,211,-2.19,5.7,6.8,2.72,0.17,L
660271,ST,83.9,0.7,1.03,2341,68,-2.25,5.63,7.4,2.37,-0.51,L
660271,FF,98.4,1.31,-0.31,2436,213,-2.14,5.73,6.9,2.94,0.14,L
660271,FF,97.9,1.22,-0.6,2258,220,-2.24,5.62,6.8,2.07,-0.64,L
660271,FC,91.2,0.47,0.3,2411,176,-2.41,5.49,6.8,2.64,-0.46,L
660271,ST,84.5,0.39,0.88,2380,82,-2.61,5.58,7.2,3.14,-2.6,L
660271,ST,83.6,0.22,1.16,2384,72,-2.46,5.56,7.3,2.05,-1.14,L
660271,FF,98.5,1.21,-0.69,2123,220,-2.1,5.65,7.2,1.64,0.68,L
660271,FF,95.7,1.07,-0.68,2095,214,-2.19,5.8,6.8,2.5,-0.4,L
660271,ST,83.7,0.7,1.02,2407,80,-2.59,5.55,6.9,2.26,-1.03,L
660271,FF,97.9,1.2,-0.16,2256,210,-2.27,5.63,6.7,2.66,0.65,L
660271,FC,91.9,0.55,0.15,2443,168,-2.48,5.4,6.9,3.09,-1.14,L
660271,FF,99.5,1.21,-0.26,2336,212,-2.2,5.66,6.8,3.37,-0.91,L
660271,FF,99.6,1.07,-0.15,2347,216,-2.26,5.52,6.9,3.03,0.08,L
660271,FF,100.3,1.09,-0.31,2406,213,-2.25,5.63,6.9,2.24,-0.92,L
660271,ST,85.5,0.53,1.24,2610,67,-2.51,5.49,7.3,2.92,-0.78,R
660271,FF,98.1,1.31,-0.19,2252,213,-2.19,5.7,6.8,3.1,0.06,R
660271,ST,86.6,0.68,1.09,2540,65,-2.44,5.45,6.9,2.57,1.28,R
660271,FF,97.1,1.04,-0.1,2436,208,-2.32,5.53,6.8,3.34,0.35,R
660271,FC,88.6,0.02,0.19,2435,90,-1.92,6.02,7,0.85,-0.32,R
660271,FF,97.9,1.09,-0.33,2378,213,-2.12,5.66,6.7,3.47,-0.56,R
660271,ST,85.2,0.28,1.36,2608,58,-2.45,5.42,7.2,1.93,-0.02,R
660271,FF,96.6,1.32,-0.35,2319,209,-2.2,5.67,6.8,3.19,-0.26,R
660271,FF,97.6,1.42,-0.33,2315,211,-2.25,5.69,6.8,3.69,-0.87,R
660271,ST,84.7,0.33,0.85,2382,78,-2.42,5.55,7.2,2.48,-1.06,R
660271,FF,98.9,1.4,-0.36,2435,216,-2.2,5.79,6.9,2.91,-0.9,L
660271,FF,98,1.34,-0.13,2390,214,-2.11,5.69,6.9,2.68,1.82,L
660271,ST,86.4,0.21,1.35,2513,61,-2.58,5.53,6.8,2.32,-1.36,L
660271,FF,99.8,1.41,-0.33,2528,217,-2.23,5.67,6.9,2.71,1.57,L
660271,FF,98.8,1.08,-0.55,2308,218,-2.13,5.72,6.7,3.04,0.53,L
660271,FF,98,1.15,-0.37,2246,209,-2.23,5.61,7.1,1.58,0.77,L
660271,FC,88.2,-0.03,0.44,2407,126,-1.88,6.14,7.2,2.35,-0.49,L
660271,FF,99.1,1.12,-0.16,2270,217,-2.16,5.63,6.9,2.36,1.69,L
660271,FC,86.4,-0.2,0.26,2421,98,-1.93,6.09,7.2,2.11,-0.28,L
660271,FC,91.7,0.41,0.45,2459,138,-2.45,5.47,7.4,2.02,0.62,L
660271,FF,97.1,1.18,-0.31,2229,213,-2.26,5.65,6.8,0.55,0.51,R
660271,FF,97.4,1.34,-0.45,2270,222,-2.08,5.73,7,1.43,-0.11,R
660271,FF,96.9,1.2,-0.45,2221,213,-2.06,5.79,6.8,1.44,0.95,R
660271,FF,98.6,1.27,-0.7,2257,215,-1.87,5.83,7.2,0.53,0.83,R
660271,FF,96.9,1.35,-0.62,2281,212,-1.93,5.82,7.1,1.64,-0.31,R
660271,FF,98,1.17,-0.11,2267,211,-2.21,5.47,7,1.93,0.83,L
660271,FC,87.8,0.34,0.44,2483,137,-2.27,5.44,6.9,2.82,-0.9,R
660271,ST,84.5,0.24,1.51,2491,71,-2.42,5.41,7,1.71,-1.42,R
660271,FF,96.2,0.7,0.12,2287,198,-1.97,5.64,7.1,2.56,0.96,R
660271,FC,86.2,0.18,0.33,2466,85,-1.81,6.01,6.9,1.81,-0.43,R
660271,FF,97.5,1.12,-0.06,2369,206,-2.09,5.65,6.9,3.39,-0.52,R
660271,FF,95.8,1.1,0.15,2431,202,-2.1,5.67,6.9,3.49,-0.16,R
660271,FC,88.4,0.35,0.46,2352,173,-2.17,5.6,7,2.26,-0.04,R
660271,FF,94.6,1.05,-0.13,2035,213,-2.01,5.7,7,3.98,-1.83,R
660271,FC,88,0.34,0.17,2394,164,-2.19,5.7,6.7,2.85,-1.31,R
660271,SI,91.7,0.36,-1.42,1931,259,-2.13,5.63,7,3.02,-1.93,R
660271,FF,95.4,1.13,-0.06,2224,209,-2.31,5.51,7,2.87,-0.11,L
660271,FF,96.1,1.12,-0.42,2211,224,-2.12,5.49,7.1,2.45,-0.23,L
660271,FC,89.3,0.62,0.18,2348,182,-2.4,5.47,6.8,3.3,-1.55,L
660271,FF,97.7,1.25,-0.56,2283,220,-2.28,5.46,7,1.53,0.26,L
660271,ST,83.8,0.14,1.62,2634,65,-2.37,5.37,6.9,1.62,2.03,R
660271,ST,84.2,0.29,1.48,2646,67,-2.47,5.45,7.1,1.4,1.56,R
660271,ST,80.7,0.27,1.48,2427,66,-2.25,5.7,6.9,2.24,0.71,R
660271,ST,79.3,0.3,1.6,2461,58,-2.28,5.69,6.8,1.68,0.11,R
660271,FC,86.8,0.42,0.36,2313,171,-2.23,5.62,7.1,2.62,-0.89,R
660271,FF,90.6,0.82,-0.74,2048,268,-2.06,5.65,7.2,1.58,2.02,R
660271,ST,84.9,0.15,1.56,2672,64,-2.6,5.41,7,1.63,0.44,L
660271,ST,83.5,0.4,1.58,2482,76,-2.54,5.44,7.1,1.4,-0.1,L
660271,FC,87.6,0.01,0.57,2392,118,-2.43,5.7,7.1,2.71,-1.04,L
660271,FC,89,0.49,0.37,2383,170,-2.35,5.51,7.2,2.72,-0.04,L
660271,CU,74.2,-1.3,0.92,2395,35,-1.79,6.26,6.7,0.92,0.5,L
660271,FF,92.7,1.08,-0.17,2128,215,-2.16,5.69,7.2,2.05,0.57,R
660271,FF,93.5,1.19,-0.43,2008,208,-1.97,5.64,7.3,1.92,0.89,R
660271,ST,81.3,0.59,0.64,2347,79,-2.47,5.72,7.1,4.27,-1.37,R
660271,FC,87.2,-0.09,0.51,2492,109,-2.21,5.9,6.7,1.57,-1.83,L
660271,FF,96.1,1.21,-0.24,2350,231,-2.33,5.41,7.1,1.33,1.45,L
660271,FC,88.5,1.38,0.01,NA,NA,-2.13,6.04,6.8,2.71,-1.95,L
660271,FC,87.3,0.34,0.06,2250,92,-1.97,6.09,6.8,1.57,-0.29,L
660271,FF,97.1,0.9,-0.07,2229,206,-2.23,5.7,7.1,2.73,0.65,L
660271,FC,90.5,0.52,0.24,2358,161,-2.45,5.56,7,2.47,-0.05,L
660271,FC,90.4,0.79,0.08,2337,189,-2.28,5.58,7.1,1.68,0.45,L
660271,CU,72.3,-1.12,1.17,2315,41,-1.85,6.3,6.6,1.07,-0.13,L
660271,FF,95.8,1.31,-0.21,2312,207,-2.07,5.54,7.2,1.83,0.26,R
