pitcher,pitch_type,release_speed,pfx_z,pfx_x,release_spin_rate,spin_axis,release_pos_x,release_pos_z,release_extension,plate_z,plate_x,stand
660271,FC,89.5,0.52,0.37,2416,190,-2.84,5.67,6.7,2,0.89,R
660271,SL,84.7,0.31,1.11,2551,63,-2.75,5.59,6.8,1.79,0.9,R
660271,SL,84,0.32,1,2521,69,-2.88,5.72,6.6,2.94,-1.02,R
660271,SL,84.5,0.65,0.89,2489,81,-2.86,5.7,6.7,2.51,-0.14,R
660271,SL,83.7,0.65,1.07,2434,73,-2.73,5.8,6.6,3.31,-1.31,R
660271,FC,90.6,0.64,0.3,2449,203,-2.68,5.84,6.9,1.85,1.88,R
660271,FF,97.2,1.19,-0.62,2135,224,-2.65,5.76,6.8,2.05,-1.27,L
660271,SL,85.2,-0.09,1.33,2618,56,-2.76,5.62,6.8,0.99,0.64,L
660271,SL,84.7,0.25,1.32,2540,66,-2.84,5.57,6.8,1.9,0.97,L
660271,SL,84.2,0.24,1.22,2367,67,-2.84,5.65,6.8,1.56,0.24,L
660271,FF,98.5,1,-0.06,2304,211,-2.62,5.81,6.8,2.8,0.36,L
660271,SL,86.3,0.45,1.28,2588,61,-2.87,5.63,6.8,1.92,0.1,R
660271,CU,79.8,-1.05,0.94,2546,42,-2.25,6.26,6.6,2.7,-1.59,R
660271,SL,86,0.48,1.48,2551,73,-2.86,5.59,6.7,3.17,0.69,R
660271,FS,89.6,-0.01,-0.42,1141,235,-2.12,6.13,6.9,0.47,0.62,R
660271,SL,84.7,0.21,1.07,2541,62,-2.85,5.69,6.8,2.36,-0.12,R
660271,SL,85.2,0.39,1.35,2472,61,-2.66,5.71,6.7,0.78,2.08,R
660271,SL,82.1,0.43,0.99,2468,69,-2.76,5.75,6.7,1.72,0.15,R
660271,SL,85.7,0.17,1.29,2657,70,-2.86,5.56,6.8,2.48,-0.11,L
660271,FS,86.6,-0.04,-0.47,1185,245,-2.58,5.85,6.7,3.49,-1.61,L
660271,SL,85.1,0.14,1.34,2540,46,-2.76,5.58,6.7,2.41,0.53,L
660271,SL,88.3,0.65,0.62,2441,72,-2.56,5.84,6.9,0.49,0.34,L
660271,SL,84.3,0.2,1,2450,58,-2.62,5.73,6.7,1.43,-0.17,L
660271,FF,97.9,1.1,-0.18,2189,223,-2.66,5.75,6.8,3.88,-1.3,L
660271,CU,76.4,-1.24,1.1,2455,35,-2.16,6.05,6.6,2.18,-0.02,L
660271,SL,85.2,0.25,1.63,2641,59,-2.69,5.67,6.7,2.62,0.51,R
660271,SL,86,0.49,1.37,2682,64,-2.76,5.38,7,1.74,2.55,R
660271,SL,85.1,0.48,1.21,2585,68,-2.68,5.66,6.7,1.83,0.01,R
660271,FS,89.3,0.3,-0.38,1327,242,-2.29,5.92,6.9,1.13,0.16,L
660271,SL,87.9,0.44,1.36,2541,67,-2.72,5.62,6.8,2.67,-0.2,L
660271,SL,85.2,0.1,1.31,2653,54,-2.77,5.54,6.8,1.44,0.08,L
660271,SL,85.6,0.14,1.1,2572,62,-2.74,5.58,6.8,1.08,0.62,L
660271,FF,97.2,1.15,0.16,2272,209,-2.64,5.8,6.9,2.44,0.35,R
660271,SL,86.8,0.52,1.25,2651,75,-2.89,5.5,6.8,2.55,0.46,R
660271,FF,97.3,0.84,-0.19,2255,219,-2.67,5.64,7,0.27,2,R
660271,SL,87.1,0.22,1.42,2679,61,-2.97,5.54,6.8,1.87,0.66,R
660271,SL,88.4,0.5,0.91,2612,75,-2.83,5.64,6.6,2.68,0.05,R
660271,SL,85.2,0.09,1.17,2536,58,-2.76,5.62,6.7,2.26,-0.01,R
660271,SL,82.8,0.17,1.47,2446,72,-2.9,5.71,6.7,1.46,0.26,R
660271,SL,86.7,0.43,1.19,2614,67,-2.69,5.61,6.8,1.54,1.02,L
660271,SL,85.7,0.52,1.14,2614,75,-2.77,5.65,6.8,2.18,-0.62,L
660271,SL,83.7,0.25,1.4,2595,64,-2.74,5.54,6.7,1.94,-0.93,L
660271,SL,84.6,0.23,1.06,2559,69,-2.61,5.62,6.8,1.13,-0.68,L
660271,FF,96.3,1.28,-0.29,2108,214,-2.58,5.78,6.8,2.2,-0.93,L
660271,FF,95.7,1.24,-0.06,2075,212,-2.56,5.79,6.9,2.57,-0.41,L
660271,CU,77.4,-1.27,0.83,2565,39,-2.23,6.09,6.7,-0.07,-0.53,L
660271,SL,87,0.32,0.95,2625,67,-2.64,5.56,6.8,1.65,1,L
660271,FF,97.3,1.12,-0.37,2222,215,-2.56,5.75,6.9,2.23,-0.11,L
660271,FF,96.3,1.08,-0.45,2135,219,-2.52,5.76,6.9,1.97,-0.67,L
660271,SL,85.3,0.85,0.87,2437,81,-2.75,5.64,6.8,2.81,-1.23,L
660271,FF,97.6,1.27,-0.01,2264,212,-2.57,5.85,6.7,3.57,0.14,L
660271,FC,90.4,0.34,0.37,2522,127,-2.73,5.7,6.7,1.75,0.34,L
660271,SL,83.8,0.32,1.34,2522,66,-2.78,5.76,6.6,2.6,-1.35,L
660271,CU,79.4,-0.8,1,2483,49,-2.18,6.28,6.6,0.82,0.37,L
660271,SL,87.5,0.61,1.41,2555,73,-2.76,5.7,6.7,2.74,0.03,R
660271,SL,86.8,0.86,1.17,2577,68,-3.33,5.42,6.7,2.81,1.77,R
660271,SL,84.8,0.67,1.52,2498,73,-2.69,5.7,6.7,3.06,0.3,R
660271,SL,83.1,0.6,1.43,2360,83,-2.74,5.77,6.7,2.5,-0.54,R
660271,SL,83.1,0.33,1.43,2438,67,-2.69,5.76,6.8,1.47,0.45,R
660271,FC,90,0.39,0.4,2484,132,-2.72,5.69,6.7,2.17,-0.57,L
660271,SL,85,0.3,1.23,2561,66,-2.63,5.7,6.7,1.51,0.58,L
660271,FS,90,0.3,-0.4,1394,232,-2.27,5.99,6.9,1.98,-0.53,R
660271,SL,87.5,0.37,0.72,2645,71,-3.29,5.37,6.8,2.39,1.56,R
660271,SL,87,0.19,0.88,2601,58,-2.7,5.64,6.9,0.83,0.99,R
660271,SL,87.1,0.05,0.64,2569,72,-2.61,5.73,6.8,1.85,-0.46,R
660271,SL,85.6,0.09,0.67,2562,87,-2.83,5.65,6.8,0.99,0.15,R
660271,FS,89.8,0.47,-0.95,1264,228,-2.16,6.26,6.7,1.79,-1.16,L
660271,FF,97,1.14,-0.48,2179,220,-2.47,5.94,6.6,2.16,-0.56,L
660271,CU,73.4,-1.19,1,2492,37,-2.02,6.48,6.4,2.86,-0.45,L
660271,SL,87.3,0.38,1,2605,80,-3.24,5.46,6.5,2.72,0.64,R
660271,SL,86.2,0.32,1.1,2496,67,-2.69,5.72,6.7,2.13,-0.12,R
660271,SL,84.9,0.42,1.16,2456,73,-2.62,5.75,6.8,2.19,0.73,R
660271,FF,96.5,1.16,-0.05,2258,211,-2.27,5.94,6.7,3.87,-0.78,R
660271,SL,86.5,0.33,0.98,2584,60,-2.62,5.68,6.7,0.58,1.29,R
660271,SL,88.2,0.54,1.1,2619,65,-2.53,5.75,6.7,1.93,1.7,R
660271,SL,85.9,0.5,1.35,2583,60,-2.63,5.66,6.7,1.42,1.26,R
660271,SL,85.6,0.39,0.9,2517,67,-2.62,5.68,6.9,1.46,0.67,R
660271,SL,88,0.69,0.97,2625,73,-2.5,5.91,6.7,2.22,0.08,L
660271,SL,85.7,0.54,1.21,2381,73,-2.65,5.75,6.7,2.17,-0.59,L
660271,SL,83.5,0.4,1,2370,77,-2.63,5.81,6.7,2.9,-0.82,L
660271,FF,93.3,1.09,-0.24,2187,210,-2.25,5.89,6.8,2.24,0.4,L
660271,FF,95.2,1.13,-0.51,2011,216,-2.25,5.91,6.9,0.38,0.54,L
660271,FF,95.7,1.07,-0.78,1947,222,-2.3,6.02,6.7,2.15,-2.46,L
660271,FS,92.4,1.31,0.19,958,236,-2.41,6.06,6.9,2.82,-0.2,L
660271,FF,100.3,1.11,0.1,2215,216,-2.64,5.94,6.7,3.02,-0.32,L
660271,SL,87.6,0.5,1.23,2548,59,-2.94,5.7,6.9,2.77,-0.74,L
660271,FF,100.5,1.07,0.03,2191,217,-2.71,5.89,6.8,3.5,-0.39,L
660271,FS,91.3,0.24,0.06,842,247,-2.46,6.06,6.7,4.04,-2.22,L
660271,FS,91.8,0.11,-0.37,893,246,-2.44,6.14,6.7,2.61,-0.88,L
660271,FF,99.7,1.1,-0.1,2240,218,-2.77,6,6.6,4.63,-0.19,L
660271,SL,86.8,-0.07,1.36,2656,57,-2.96,5.74,6.9,2.16,0.4,L
660271,FF,99.6,1.36,-0.1,2272,212,-2.63,5.99,6.9,2.92,0.07,L
660271,SL,89,0.4,1.27,2750,61,-2.86,5.71,7,1.86,1.58,R
660271,SL,90.1,-0.05,0.96,2581,76,-2.92,5.73,6.9,1.68,2.44,R
660271,SL,88.1,0.17,0.97,2523,68,-2.99,5.77,6.8,2.43,0.26,R
660271,FF,97.7,1.42,-0.43,2215,218,-2.46,6.06,6.9,1.98,-0.07,R
660271,FF,96.2,1.1,-0.42,1950,212,-2.45,6.04,6.8,2.03,-0.48,L
660271,SL,88.4,0.49,0.57,2372,64,-2.52,5.93,6.7,3.34,-0.15,L
660271,FS,93,0.51,0.05,2311,208,-2.78,5.71,6.8,1.93,0.61,L
660271,SL,86.1,0.09,1.33,2497,57,-2.92,5.62,6.9,2.09,0.41,L
660271,FC,93.1,0.37,0.21,2473,188,-2.74,5.72,6.9,1.8,1.65,L
660271,CU,84,-1.2,0.83,2748,41,-2.26,6.16,6.8,2.26,-0.06,L
660271,SL,88.5,0.42,1.11,2555,50,-2.71,5.82,6.9,2,1,L
660271,FS,91.8,0.25,-0.72,1260,238,-2.28,6.13,7,0.98,1.06,L
660271,FS,91.2,-0.01,-0.71,1003,245,-2.27,6.04,6.9,0.96,0.24,L
660271,FC,92.3,0.62,0.34,2366,190,-2.74,5.73,6.9,2.69,0.47,L
660271,FS,88.4,0.03,-0.6,1079,244,-2.29,6.05,6.8,2.49,-1.1,L
660271,SL,83.9,0.12,1.04,2513,55,-2.77,5.79,6.9,2.43,0.24,R
660271,FF,97.4,1.34,-0.47,2219,217,-2.74,5.86,6.9,1.82,-0.56,L
660271,SL,85.5,0.41,1.33,2454,66,-2.82,5.74,6.8,2.12,0.88,R
660271,FF,96.5,1.23,-0.69,2040,221,-2.49,6.01,6.9,1.57,-0.51,R
660271,SL,85.6,0.88,1.03,2342,61,-2.76,5.85,6.8,2.17,0.37,R
660271,FS,91.3,0.02,-0.71,1238,252,-2.44,6.02,6.9,1.16,0.19,L
660271,FS,90.8,0.64,-0.93,1287,234,-2.48,5.96,7,-0.06,0.12,L
660271,FS,89.4,-0.11,-0.48,1259,246,-2.48,6,6.9,1.49,-0.96,L
660271,FF,99.2,1.11,-0.26,2062,214,-2.54,5.87,7,1.59,0.43,L
660271,FS,90.3,0.39,-0.3,1323,242,-2.51,6.03,7,0.71,0.41,L
660271,FS,90.1,0.16,-0.33,1313,239,-2.46,6,6.9,0.97,0.48,L
660271,SL,85.3,0.12,1.49,2602,59,-2.89,5.7,6.7,2.61,-0.55,L
660271,SL,88.1,0.16,1.3,2686,63,-3.15,5.54,6.8,1.82,1.23,R
660271,SL,87.4,0.61,1.27,2618,70,-2.93,5.65,6.8,2.08,0.03,R
660271,FF,97.2,1.13,-0.09,2405,203,-2.67,5.98,6.8,2.31,0.91,R
660271,SL,85.8,0.42,1.54,2580,61,-2.88,5.71,6.9,2.36,-0.16,R
660271,SL,86.1,0.02,1.15,2560,65,-2.89,5.69,6.9,2.08,-0.47,L
660271,FC,89.5,0.22,0.47,2492,137,-2.96,5.7,6.8,1.79,0.48,L
660271,CU,76.7,-1.18,0.92,2439,35,-2.16,6.4,6.5,3.7,0.1,L
660271,FC,91.3,0.84,0.24,2394,185,-2.82,5.65,6.9,2.6,0.49,L
660271,FC,91,0.56,0.25,2425,137,-2.83,5.78,6.8,4.33,-0.15,L
660271,SL,86.2,0.53,1,2588,66,-2.88,5.76,6.9,2.24,-0.28,L
660271,FC,92.1,0.3,0.46,2520,160,-2.82,5.69,6.8,2.16,0.68,L
660271,SL,86.4,0.76,1.03,2527,63,-2.91,5.69,6.8,3.08,-1.08,L
660271,FC,94.7,0.51,0.28,2541,181,-3.02,5.72,6.9,2.01,0.94,L
660271,SL,87.9,0.69,1.22,2594,63,-2.88,5.58,6.8,1.95,0.12,R
660271,SL,86.8,0.99,0.74,2526,86,-2.91,5.65,6.9,2.08,-0.04,R
660271,FC,93.6,0.49,0.28,2407,197,-2.99,5.63,6.8,1.02,1.78,R
660271,FC,90,0.4,0.38,2400,172,-2.73,5.68,6.8,1.63,0.55,R
660271,SL,85.8,0.47,1.23,2466,72,-2.83,5.65,6.9,0.64,1.16,R
660271,FC,90.5,0.55,0.46,2516,139,-2.62,5.79,7,1.45,1.91,R
660271,SL,86.3,0.35,0.99,2576,65,-2.85,5.69,6.8,2.86,-0.58,L
660271,SL,88,0.16,0.65,2388,76,-2.45,6.14,6.8,2.49,-1.51,L
660271,FC,90.2,0.43,0.62,2534,141,-2.89,5.67,6.9,2.57,0.32,L
660271,SL,86.7,0.58,1.46,2593,70,-2.69,5.74,6.7,2.99,-1.01,L
660271,FC,89.5,0.17,0.53,2464,107,-2.88,5.68,6.7,2.23,-0.02,L
660271,SL,86.2,0.28,1.31,2456,74,-2.88,5.63,6.8,2.24,-1.22,L
660271,SL,85.9,0.36,1.63,2645,67,-2.96,5.66,6.8,2.88,0.15,R
660271,SL,85.3,0.27,1.35,2604,71,-2.94,5.54,6.9,1.76,0.14,R
660271,SL,86.2,0.43,1.51,2595,72,-2.86,5.75,6.6,3.17,-0.83,R
660271,SL,90.1,0.48,0.95,2571,73,-2.68,5.9,6.7,3.27,-0.1,L
660271,SL,88.8,0.02,1.17,2482,47,-2.47,6.08,6.8,2.45,0.73,L
660271,FS,91.4,0.56,-0.68,1174,231,-2.37,6.04,7,0.43,-0.03,L
660271,SL,89.3,0.75,1.03,2590,61,-2.54,6.03,6.7,1.82,0.2,L
660271,SL,86.2,0.4,1.28,2585,68,-2.83,5.75,6.8,2.52,-0.38,L
660271,SL,85.5,0.3,1.51,2542,66,-2.86,5.85,6.7,2.24,0.06,L
660271,SL,85.7,0.82,0.86,2406,81,-2.84,5.81,6.7,3.15,-1.14,L
660271,SL,90.4,0.34,0.72,2652,55,-2.5,6,6.9,1.79,0.43,L
660271,SL,89.1,0.27,0.92,2680,54,-2.67,5.72,6.8,2.75,0.84,L
660271,SL,87.5,0.48,1.36,2608,62,-2.72,5.65,6.8,2.72,-0.26,L
660271,SL,89.4,0.64,1.36,2659,65,-2.8,5.66,6.9,3.74,0.71,R
660271,SL,86.8,0.46,1.67,2628,68,-2.88,5.56,6.7,2.92,0.15,R
660271,SL,86.5,0.26,1.64,2676,52,-2.83,5.64,6.8,2.33,1.23,R
660271,SL,86.2,0.42,1.57,2572,64,-2.69,5.6,7,2.23,0.42,R
660271,SL,87.2,0.38,1.76,2632,73,-2.85,5.74,6.8,3.9,-1.29,R
660271,SL,89.8,0.59,1.07,2583,91,-2.44,5.95,6.8,2.74,-0.44,L
660271,FS,93.4,0.45,-0.73,1494,230,-2.16,6.07,7,-0.15,0.74,L
660271,SL,86.4,0.47,1.02,2576,72,-2.93,5.7,6.8,3.12,-0.51,L
660271,SL,86.9,0.21,1.28,2544,68,-2.75,5.71,6.7,3.38,-0.4,L
660271,FC,94.4,0.71,0.21,2481,129,-2.63,5.82,6.7,4.1,0.27,L
660271,FF,99.6,1.15,-0.25,2303,216,-2.32,5.91,6.7,2.69,-0.35,L
660271,SL,87.2,0.21,0.99,2572,71,-2.54,5.82,6.7,2.66,-0.27,L
660271,FF,98.4,1,-0.01,2311,204,-2.28,5.96,6.8,3.58,1.44,L
660271,SL,87.2,0.57,1.19,2654,63,-2.72,5.76,6.7,2.23,0.93,L
660271,SL,84.5,0.29,1.46,2677,67,-2.67,5.7,6.7,2.87,0.43,L
660271,SL,84.2,0.54,1.35,2517,63,-2.54,5.79,6.9,2.83,0.51,L
660271,CU,81.2,-0.97,0.6,2567,47,-2.1,6.29,6.6,2.99,-0.56,L
660271,FS,89.6,0.81,-0.6,1188,238,-1.93,6.14,6.8,1.34,0.39,L
660271,SL,89.8,0.18,0.57,2332,173,-2.45,5.79,6.6,2.93,-0.2,L
660271,FC,88.3,0.43,0.48,2358,158,-2.53,5.83,6.6,2.61,-0.61,L
660271,CU,76.8,-0.87,0.85,2403,47,-2.03,6.31,6.7,3.89,0.18,L
660271,FF,99.2,1.25,-0.39,2212,211,-2.16,6.05,6.8,2.36,0.19,R
660271,FF,97.5,1.41,-0.35,2150,215,-2.2,5.96,6.9,2.88,-0.91,R
660271,FF,93.9,1.3,-0.27,2093,213,-2.24,6.07,6.8,2.96,-0.84,R
660271,SL,83.9,0.36,1.31,2488,64,-2.74,5.77,6.7,2.45,0.49,R
660271,SL,85.3,0.61,1.07,2471,63,-2.69,5.75,6.9,1.91,1.05,R
660271,FF,97.3,1.32,-0.5,2160,215,-2.32,6.05,6.9,0.79,1.03,R
660271,SL,85.5,0.38,1.28,2478,68,-2.73,5.76,6.9,2.48,0.22,R
660271,FS,88.9,-0.05,-0.38,1091,241,-2.24,6.24,6.8,1.2,0.39,L
660271,FF,99.4,1.13,-0.28,2003,223,-2.58,5.85,6.9,2.47,0.39,L
660271,FF,98.9,1.1,-0.22,1937,220,-2.51,5.86,6.8,2.87,-0.15,L
660271,SL,85.2,0.36,1.34,2494,66,-2.83,5.69,6.7,1.57,-0.48,L
660271,SL,85.3,0.38,1.31,2476,59,-2.61,5.79,7,2.8,1.2,R
660271,SL,83.7,0.49,1.34,2385,68,-2.67,5.8,6.9,2.28,0.82,R
660271,FC,89,0.45,0.18,2330,176,-2.54,5.91,6.8,3.07,0.19,R
660271,SL,85,0.26,1.19,2492,74,-2.96,5.83,7,2.42,-0.29,R
660271,FC,88.8,0.52,0.3,2306,177,-2.6,5.94,6.9,2.82,1.56,R
660271,FS,87.4,1.15,0.07,1063,235,-2.11,6.29,6.7,2.52,0.66,L
660271,FC,89.6,0.42,0.44,2312,170,-2.62,5.88,6.8,2.88,0.79,L
660271,SL,84.4,0.77,0.88,2398,80,-2.75,5.82,6.7,3.99,-1.34,R
660271,SL,86.8,0.24,1.26,2495,68,-2.84,5.78,6.7,3.65,-0.83,R
660271,FS,89.6,0.56,-0.38,1051,225,-2.21,6.3,6.8,4.01,-0.81,R
660271,FC,89.9,0.39,0.29,2441,158,-2.66,5.93,6.7,3.27,0.55,R
660271,CU,75.9,-1.24,0.81,2365,40,-1.98,6.54,6.7,1.04,0.96,R
660271,FC,87.5,0.49,0.47,2360,175,-2.58,6.05,6.8,2.61,0.29,R
660271,SL,88.7,0.57,1,2545,70,-2.96,5.68,6.7,2.09,0.2,R
660271,FC,92.3,0.59,0.14,2442,190,-2.73,5.78,6.9,1.92,1.04,R
660271,FC,89.4,0.08,0.45,2437,168,-2.71,5.85,6.7,1.71,0.31,R
660271,FC,90.1,0.38,0.35,2473,144,-2.64,5.92,6.8,1.87,1.75,R
660271,CU,77.2,-1.08,1.05,2521,42,-2.03,6.43,6.5,2.94,-1.33,R
660271,FF,98.5,1,-0.36,2087,211,-2.45,6.11,6.7,4.18,-1.36,R
660271,FS,92.8,0.54,-0.73,1319,234,-2.29,6.25,6.9,0.96,-0.21,L
660271,FC,90,0.12,0.55,2554,109,-2.74,5.86,6.7,3.48,0.08,L
660271,FC,92.3,0.4,0.31,2407,171,-2.76,5.83,6.8,2.15,0.73,L
660271,SL,87.2,0.29,1.39,2507,68,-2.67,5.88,6.8,2.4,1.26,R
660271,SL,84.4,0.71,0.67,2365,85,-2.8,5.84,6.7,3.01,0.19,R
660271,SL,84.7,0.41,1.14,2388,66,-2.72,5.94,6.7,3.29,-1.13,R
660271,SL,83.1,0.76,1.01,2267,66,-2.64,5.93,6.9,2,0.97,R
660271,FS,93.3,0.14,-0.43,1298,231,-2,6.28,6.9,0.61,1.42,R
660271,FS,91.9,0.01,-0.34,1219,238,-2.08,6.35,6.7,1.55,-0.05,R
660271,FS,90.6,0.48,-0.53,1213,231,-2.16,6.26,6.7,1.21,-0.33,R
660271,FS,92.7,0.02,-0.46,1200,233,-2.42,6.26,6.7,1.01,-0.09,L
660271,FS,88.5,-0.07,-0.39,1145,242,-2.3,6.23,6.9,1.61,-0.36,L
660271,CU,77.5,-1.11,0.96,2505,40,-2.14,6.44,6.7,3.32,0.23,L
660271,FF,97.7,1.16,-0.33,2213,208,-2.54,6.07,6.8,1.38,0.9,R
660271,FF,97.2,1.18,-0.17,2135,207,-2.46,6.08,6.8,2.16,0.12,R
660271,FC,89.5,0.24,0.44,2495,126,-2.62,5.93,6.8,1.39,2.14,R
660271,FC,91.3,-0.12,0.4,2264,131,-2.65,5.87,6.7,2.63,-0.51,R
660271,FC,92.6,0.13,0.36,2444,170,-2.77,5.83,6.7,2.3,0.27,L
660271,FC,90.3,-0.08,0.42,2291,137,-2.79,5.9,6.7,2.71,-0.79,L
660271,FF,100,1.16,-0.45,2110,215,-2.5,6.05,6.8,2.72,-1.03,L
660271,FS,88.5,-0.35,-0.05,951,278,-2.25,6.25,6.8,2.66,-0.55,R
660271,CU,81.4,-1.27,0.94,2538,41,-2.08,6.4,6.8,1.68,0.68,R
660271,FS,88.6,0.03,-0.16,1234,238,-2.33,6.27,6.9,2.77,-1.17,R
660271,FC,91.4,0.33,0.33,2424,170,-2.74,5.87,6.7,2.57,0.73,R
660271,FC,86.6,0.24,0.39,2338,153,-2.67,5.93,6.7,2.25,0.27,R
660271,SL,84.8,0.67,0.89,2359,69,-2.71,5.9,6.9,2.88,1.17,R
660271,SL,83.6,0.23,1.46,2463,78,-2.51,5.96,6.8,1.83,0.98,R
660271,CU,84,-0.99,0.77,2573,54,-2.23,6.38,6.5,3.16,-0.38,R
660271,FF,99.1,1.08,-0.07,2220,207,-2.5,6.03,6.8,3.66,1.13,R
660271,FS,90.2,0.06,-0.44,1433,233,-2.18,6.22,6.9,1.71,0.43,R
660271,CU,80.8,-1.08,1.21,2696,40,-2.1,6.37,6.7,1.76,0.56,R
660271,FS,90.7,-0.04,-0.27,1355,238,-2.25,6.22,6.9,1.69,0.21,L
660271,FC,91.7,0.2,0.44,2441,139,-2.75,5.78,7,2.25,0.91,L
660271,FC,91.2,0.33,0.36,2444,136,-2.71,5.85,6.7,2.71,-0.21,L
660271,CU,75.8,-1.1,1.17,2523,33,-2.03,6.45,6.6,0.19,0.7,L
660271,SL,89,0.18,0.93,2489,61,-2.78,5.8,6.7,1.31,1.86,R
660271,SL,84.3,0.06,1.26,2456,70,-2.79,5.85,6.8,2.22,-0.07,R
660271,SL,83.7,0.43,1,2309,72,-2.73,5.94,6.7,3.23,-0.73,R
660271,SL,87.2,0.07,1.38,2572,54,-2.87,5.75,6.9,2.4,0.17,R
660271,FF,101.2,1.1,-0.12,2382,206,-2.46,6.06,6.9,3.09,-0.02,R
660271,FF,99.6,1.06,-0.12,2293,211,-2.5,5.99,6.9,2.09,0.55,R
660271,FS,89.7,0.22,-0.53,1304,228,-2.31,6.32,6.7,3.48,-1.2,R
660271,FF,100.1,1.07,-0.4,2319,213,-2.45,6.05,6.8,2.85,-1.5,R
660271,SL,87.3,0.28,1.41,2566,62,-2.96,5.73,6.7,2.06,0.45,R
660271,FS,88.8,-0.08,-0.39,1336,237,-2.29,6.16,6.7,2.69,-0.17,L
660271,SL,85.8,0.36,1.29,2517,64,-2.76,5.87,6.5,3.13,-0.92,L
660271,FF,100.3,1.17,-0.43,2379,217,-2.48,5.97,6.8,2.19,0.77,R
660271,SL,86.2,0.46,1.07,2579,65,-2.67,5.8,6.9,2.58,1.1,R
660271,FF,97.4,0.87,-0.07,2153,211,-2.28,6.07,6.8,2.34,0.68,R
660271,FF,96.5,1.3,-0.43,2174,215,-2.38,6.1,6.7,2.38,-0.31,R
660271,SL,84.6,0.11,1.52,2449,58,-2.69,5.9,6.8,1.87,0.97,R
660271,SL,83,0.25,1.32,2367,67,-2.71,6.02,6.8,1.6,0.55,R
660271,FC,90.5,0.6,0.2,2430,166,-2.79,5.83,6.7,2.6,-0.28,L
660271,SL,85.7,0.52,1.06,2559,76,-2.77,5.84,6.7,2.68,-0.98,L
660271,FC,91.4,0.66,0.19,2358,194,-2.66,5.84,6.6,1.97,-0.67,L
660271,SL,86.2,0.36,1.25,2562,64,-2.7,5.8,7,1.19,1.35,L
660271,SL,85.5,0.43,1.08,2502,73,-2.78,5.78,6.9,1.26,-0.51,L
660271,SL,86.8,0.19,1.42,2626,65,-2.76,5.82,6.8,3.05,0.65,R
660271,FF,97.3,1.3,-0.45,2147,210,-2.32,6.15,6.7,2.18,-0.25,R
660271,SL,87.2,0.31,1.07,2598,64,-2.69,5.81,6.8,0.87,1.57,R
660271,SL,85.1,0.36,1.12,2451,68,-2.63,6.02,6.8,2.03,0.36,R
660271,CU,78.4,-0.97,1.01,2532,37,-1.83,6.62,6.8,1.44,2.28,R
660271,FS,89.2,0.05,-0.31,1539,231,-1.9,6.5,6.9,1.53,1.06,R
660271,FF,98,1.16,-0.3,2272,218,-2.22,6.13,6.8,3.11,-0.22,R
660271,FF,97.3,1.22,-0.22,2247,209,-2.35,6.21,6.8,2.72,0.31,R
660271,SL,84.8,0.19,1.41,2569,56,-2.73,5.67,6.8,1.82,-0.37,L
660271,FF,100.6,1.17,-0.64,2309,227,-2.66,5.88,6.6,4.71,-1.56,L
660271,SL,86.2,0.17,1.51,2565,61,-2.7,5.6,6.7,2.47,0.53,L
660271,CU,79.5,-1.21,1.1,2565,46,-2.26,6.18,6.8,3.26,-0.61,L
660271,SL,85.3,0.11,1.6,2540,69,-2.61,5.68,6.7,2.6,2.32,R
660271,SL,83.9,0.03,1.45,2477,62,-2.61,5.71,6.8,1.58,0.69,R
660271,FF,97.7,1.23,-0.48,2234,227,-2.27,5.92,6.8,2.32,0.15,R
660271,FC,93.3,0.16,0.38,2497,89,-2.73,5.73,6.7,2.93,0.58,R
660271,SL,85.1,0.27,1.51,2592,56,-2.83,5.62,6.8,2.61,0.82,R
660271,FC,91.1,0.41,0.28,2421,128,-2.64,5.72,6.7,2.85,0.43,R
660271,FF,99.1,1.01,-0.32,2209,218,-2.34,6.01,6.7,1.82,1,R
660271,CU,82,-1.13,0.9,2561,35,-2.16,6.3,6.5,2.92,-0.91,L
660271,FF,100.6,1.29,-0.36,2151,215,-2.36,5.93,6.6,3.62,-0.44,L
660271,SL,85.1,0.2,1.28,2570,62,-2.8,5.7,6.8,1.96,0.47,L
660271,FS,87.4,0.24,-0.59,1426,247,-2.24,6.05,6.9,1.7,0.72,L
660271,SL,82,0.33,1.25,2403,61,-2.69,5.83,6.6,2.25,0.49,L
660271,SL,85.8,-0.13,1.64,2656,66,-2.69,5.64,6.8,2.3,0.46,R
660271,SL,84.1,0.1,1.69,2606,52,-2.82,5.64,6.7,1.99,-0.01,R
660271,SL,83.1,-0.03,1.58,2557,59,-2.74,5.67,6.7,2.44,-0.55,R
660271,SL,85.3,-0.02,1.38,2607,59,-2.7,5.54,7,0.6,2.53,R
660271,SL,85.4,0.23,1.43,2605,54,-2.89,5.62,6.7,2.7,-0.62,R
660271,FS,88.1,-0.12,-0.26,975,242,-2.23,6.16,6.7,2.37,-0.93,R
660271,SL,85.3,0.29,1.4,2523,57,-2.73,5.65,6.7,2.2,0.54,R
660271,SL,83.9,0.1,1.36,2510,65,-2.67,5.64,6.7,2.65,0.17,R
660271,SL,83.6,0.13,1.39,2547,61,-2.73,5.68,6.7,1.95,-0.99,R
660271,CU,77.7,-1.27,1,2523,42,-2.15,6.29,6.5,2.81,-0.39,R
660271,SL,85.5,0.19,1.64,2657,48,-2.71,5.71,6.8,2.09,1.51,R
